trackFolder,title,artist,folderIndex,trackKeyCount,IllustrationKey,IllustrationBundle,IllustrationAssetTypes,IllustrationSourceFile,IllustrationObjectName,IllustrationWidth,IllustrationHeight,IllustrationFormat,IllustrationBlurKey,IllustrationBlurBundle,IllustrationBlurAssetTypes,IllustrationBlurSourceFile,IllustrationBlurObjectName,IllustrationBlurWidth,IllustrationBlurHeight,IllustrationBlurFormat,IllustrationLowResKey,IllustrationLowResBundle,IllustrationLowResAssetTypes,IllustrationLowResSourceFile,IllustrationLowResObjectName,IllustrationLowResWidth,IllustrationLowResHeight,IllustrationLowResFormat,musicKey,musicBundle,musicAssetTypes,musicSourceFile,musicObjectName,musicWidth,musicHeight,musicFormat,musicLength,musicFrequency,musicChannels,chartEZKey,chartEZBundle,chartEZAssetTypes,chartEZSourceFile,chartEZFormatVersion,chartEZOffset,chartEZJudgeLineCount,chartEZNoteCount,chartEZBPMS,chartEZErrorVariant,chartHDKey,chartHDBundle,chartHDAssetTypes,chartHDSourceFile,chartHDFormatVersion,chartHDOffset,chartHDJudgeLineCount,chartHDNoteCount,chartHDBPMS,chartHDErrorVariant,chartINKey,chartINBundle,chartINAssetTypes,chartINSourceFile,chartINFormatVersion,chartINOffset,chartINJudgeLineCount,chartINNoteCount,chartINBPMS,chartINErrorVariant,chartATKey,chartATBundle,chartATAssetTypes,chartATSourceFile,chartATFormatVersion,chartATOffset,chartATJudgeLineCount,chartATNoteCount,chartATBPMS,chartATErrorVariant,chartLegacyKey,chartLegacyBundle,chartLegacyAssetTypes,chartLegacySourceFile,chartLegacyFormatVersion,chartLegacyOffset,chartLegacyJudgeLineCount,chartLegacyNoteCount,chartLegacyBPMS,chartLegacyErrorVariant
明鏡烈火.MUEvsRekuMochizuki.0,明鏡烈火,MUEvsRekuMochizuki,0,10,Assets/Tracks/明鏡烈火.MUEvsRekuMochizuki.0/Illustration.jpg,aa4c41149b21e964a989f0aabfa09020.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,aa4c41149b21e964a989f0aabfa09020.bundle,Illustration,2048,1080,3,Assets/Tracks/明鏡烈火.MUEvsRekuMochizuki.0/IllustrationBlur.jpg,59f8ac65f7d5ffd4537d19d8ebdef354.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,59f8ac65f7d5ffd4537d19d8ebdef354.bundle,IllustrationBlur,256,135,3,Assets/Tracks/明鏡烈火.MUEvsRekuMochizuki.0/IllustrationLowRes.jpg,bf26e8e117689cd5904ea1893256ff08.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,bf26e8e117689cd5904ea1893256ff08.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/明鏡烈火.MUEvsRekuMochizuki.0/music.wav,998fee31297af1882d98a76f4bcaca25.bundle,UnityEngine.AudioClip,998fee31297af1882d98a76f4bcaca25.bundle,music,,,,132.19740295410156,48000,2,Assets/Tracks/明鏡烈火.MUEvsRekuMochizuki.0/Chart_EZ.json,a26a49240597b38ed3e561575ba402a2.bundle,UnityEngine.TextAsset,a26a49240597b38ed3e561575ba402a2.bundle,3,0.0,14,376,200.0,,Assets/Tracks/明鏡烈火.MUEvsRekuMochizuki.0/Chart_HD.json,ad9172de53ac25036976d71625a94794.bundle,UnityEngine.TextAsset,ad9172de53ac25036976d71625a94794.bundle,3,0.0,24,566,200.0,,Assets/Tracks/明鏡烈火.MUEvsRekuMochizuki.0/Chart_IN.json,ee533852bdbeb7e0a1bdb60f02d237af.bundle,UnityEngine.TextAsset,ee533852bdbeb7e0a1bdb60f02d237af.bundle,3,0.0,24,886,200.0,,,,,,,,,,,,,,,,,,,,,
星拂云锦featkoi.S9ryne.0,星拂云锦featkoi,S9ryne,0,10,Assets/Tracks/星拂云锦featkoi.S9ryne.0/Illustration.jpg,0519b5085b7cd884134daf76c8e064c5.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,0519b5085b7cd884134daf76c8e064c5.bundle,Illustration,2048,1080,3,Assets/Tracks/星拂云锦featkoi.S9ryne.0/IllustrationBlur.jpg,930439d3111d7effdc5a233fe013532c.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,930439d3111d7effdc5a233fe013532c.bundle,IllustrationBlur,256,135,3,Assets/Tracks/星拂云锦featkoi.S9ryne.0/IllustrationLowRes.jpg,d14529c294da18cc03575c9ae828f2dc.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d14529c294da18cc03575c9ae828f2dc.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/星拂云锦featkoi.S9ryne.0/music.wav,1c58bf62eaba5e99bfd149021b2d8a2c.bundle,UnityEngine.AudioClip,1c58bf62eaba5e99bfd149021b2d8a2c.bundle,music,,,,168.80494689941406,44100,2,Assets/Tracks/星拂云锦featkoi.S9ryne.0/Chart_EZ.json,0b69df4fa9506977069a28e50fa476da.bundle,UnityEngine.TextAsset,0b69df4fa9506977069a28e50fa476da.bundle,3,0.0,5,227,182.0,,Assets/Tracks/星拂云锦featkoi.S9ryne.0/Chart_HD.json,fb40d056ffb792773488364dd35d8685.bundle,UnityEngine.TextAsset,fb40d056ffb792773488364dd35d8685.bundle,3,0.0,24,600,182.0,,Assets/Tracks/星拂云锦featkoi.S9ryne.0/Chart_IN.json,0610cd7807131faf6c3055b99a9fe792.bundle,UnityEngine.TextAsset,0610cd7807131faf6c3055b99a9fe792.bundle,3,0.0,24,1235,182.0,,,,,,,,,,,,,,,,,,,,,
暗夜苏醒REANIMATE.Warak.0,暗夜苏醒REANIMATE,Warak,0,10,Assets/Tracks/暗夜苏醒REANIMATE.Warak.0/Illustration.jpg,f87238955b23aadf16ae84b92a8020de.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,f87238955b23aadf16ae84b92a8020de.bundle,Illustration,2048,1080,3,Assets/Tracks/暗夜苏醒REANIMATE.Warak.0/IllustrationBlur.jpg,b5a5a56e2aee1c81c746734d7e9ecb02.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,b5a5a56e2aee1c81c746734d7e9ecb02.bundle,IllustrationBlur,256,135,3,Assets/Tracks/暗夜苏醒REANIMATE.Warak.0/IllustrationLowRes.jpg,ce62d611859d280d74149d2fada83eab.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,ce62d611859d280d74149d2fada83eab.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/暗夜苏醒REANIMATE.Warak.0/music.wav,054e13e05a5628a5742ba03a43487b40.bundle,UnityEngine.AudioClip,054e13e05a5628a5742ba03a43487b40.bundle,music,,,,154.1589813232422,44100,2,Assets/Tracks/暗夜苏醒REANIMATE.Warak.0/Chart_EZ.json,5e974e7bf31aaa92ae03b8efa9409209.bundle,UnityEngine.TextAsset,5e974e7bf31aaa92ae03b8efa9409209.bundle,3,0.0,7,236,174.0,,Assets/Tracks/暗夜苏醒REANIMATE.Warak.0/Chart_HD.json,8bc8be01345df655a87c6cc7efbd2539.bundle,UnityEngine.TextAsset,8bc8be01345df655a87c6cc7efbd2539.bundle,3,0.0,22,842,174.0,,Assets/Tracks/暗夜苏醒REANIMATE.Warak.0/Chart_IN.json,7e713471b091ff07768f677cdc653882.bundle,UnityEngine.TextAsset,7e713471b091ff07768f677cdc653882.bundle,3,0.0,16,1262,174.0,,,,,,,,,,,,,,,,,,,,,
最高傑作.PYKAMIA.0,最高傑作,PYKAMIA,0,10,Assets/Tracks/最高傑作.PYKAMIA.0/Illustration.jpg,001cfe6533943ba17aa0ec4482bef34e.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,001cfe6533943ba17aa0ec4482bef34e.bundle,Illustration,2048,1080,3,Assets/Tracks/最高傑作.PYKAMIA.0/IllustrationBlur.jpg,f5f612be369f15f41375d87515a5cecf.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,f5f612be369f15f41375d87515a5cecf.bundle,IllustrationBlur,256,135,3,Assets/Tracks/最高傑作.PYKAMIA.0/IllustrationLowRes.jpg,1c6d6664d1352435de03115a5a45a318.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,1c6d6664d1352435de03115a5a45a318.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/最高傑作.PYKAMIA.0/music.wav,ba1d40a3d39df61bb13fa1a7eb99926d.bundle,UnityEngine.AudioClip,ba1d40a3d39df61bb13fa1a7eb99926d.bundle,music,,,,144.0,48000,2,Assets/Tracks/最高傑作.PYKAMIA.0/Chart_EZ.json,8ab0ec213f954f18b1cb7440dbb6503e.bundle,UnityEngine.TextAsset,8ab0ec213f954f18b1cb7440dbb6503e.bundle,3,0.0,7,203,140.0,,Assets/Tracks/最高傑作.PYKAMIA.0/Chart_HD.json,c682ccd92686e97b1ae087366838a745.bundle,UnityEngine.TextAsset,c682ccd92686e97b1ae087366838a745.bundle,3,0.0,7,346,140.0,,Assets/Tracks/最高傑作.PYKAMIA.0/Chart_IN.json,d9d5d4121051c78eec8c247434db427b.bundle,UnityEngine.TextAsset,d9d5d4121051c78eec8c247434db427b.bundle,3,0.0,24,697,140.0,,,,,,,,,,,,,,,,,,,,,
月下缭乱.月見静華vsLUNARiUM.0,月下缭乱,月見静華vsLUNARiUM,0,10,Assets/Tracks/月下缭乱.月見静華vsLUNARiUM.0/Illustration.jpg,b66ec79f2ce531f9c79f50a67a3a51b7.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,b66ec79f2ce531f9c79f50a67a3a51b7.bundle,Illustration,2048,1080,3,Assets/Tracks/月下缭乱.月見静華vsLUNARiUM.0/IllustrationBlur.jpg,7ea88450bb332e6c3ae609d257078c9e.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,7ea88450bb332e6c3ae609d257078c9e.bundle,IllustrationBlur,256,135,3,Assets/Tracks/月下缭乱.月見静華vsLUNARiUM.0/IllustrationLowRes.jpg,4caee4aea7510aabdb634f281735f824.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,4caee4aea7510aabdb634f281735f824.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/月下缭乱.月見静華vsLUNARiUM.0/music.wav,ce3790901715f93b3340de7d34c8d8c0.bundle,UnityEngine.AudioClip,ce3790901715f93b3340de7d34c8d8c0.bundle,music,,,,149.50714111328125,44100,2,Assets/Tracks/月下缭乱.月見静華vsLUNARiUM.0/Chart_EZ.json,4d41301d7bd00156a401283edf5da661.bundle,UnityEngine.TextAsset,4d41301d7bd00156a401283edf5da661.bundle,3,0.0,24,419,175.0,,Assets/Tracks/月下缭乱.月見静華vsLUNARiUM.0/Chart_HD.json,f2ecae783dee45e697c01b7b4f0093ce.bundle,UnityEngine.TextAsset,f2ecae783dee45e697c01b7b4f0093ce.bundle,3,0.0,24,533,175.0,,Assets/Tracks/月下缭乱.月見静華vsLUNARiUM.0/Chart_IN.json,cb7cc9322933d3104809146e60afb393.bundle,UnityEngine.TextAsset,cb7cc9322933d3104809146e60afb393.bundle,3,0.0,24,969,175.0;525.0,,,,,,,,,,,,,,,,,,,,,
月詠に鳴る.Feryquitousfeat藍月なくる.0,月詠に鳴る,Feryquitousfeat藍月なくる,0,11,Assets/Tracks/月詠に鳴る.Feryquitousfeat藍月なくる.0/Illustration.jpg,07eb143c8181263ab16ca669e3f8b5aa.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,07eb143c8181263ab16ca669e3f8b5aa.bundle,Illustration,2048,1080,3,Assets/Tracks/月詠に鳴る.Feryquitousfeat藍月なくる.0/IllustrationBlur.jpg,e44f48176d5cebdb5f9695bcbc2bc03e.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,e44f48176d5cebdb5f9695bcbc2bc03e.bundle,IllustrationBlur,256,135,3,Assets/Tracks/月詠に鳴る.Feryquitousfeat藍月なくる.0/IllustrationLowRes.jpg,eadb7a11cdee9655941d116466a85cab.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,eadb7a11cdee9655941d116466a85cab.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/月詠に鳴る.Feryquitousfeat藍月なくる.0/music.wav,87c0955fb537ab3bac53ad592cda3b01.bundle,UnityEngine.AudioClip,87c0955fb537ab3bac53ad592cda3b01.bundle,music,,,,135.0,48000,2,Assets/Tracks/月詠に鳴る.Feryquitousfeat藍月なくる.0/Chart_EZ.json,c8572779ad5db528aab854d22adcdd3c.bundle,UnityEngine.TextAsset,c8572779ad5db528aab854d22adcdd3c.bundle,3,0.0,23,293,180.0,,Assets/Tracks/月詠に鳴る.Feryquitousfeat藍月なくる.0/Chart_HD.json,c3115790d20bbabfc89531fbe1a5bd35.bundle,UnityEngine.TextAsset,c3115790d20bbabfc89531fbe1a5bd35.bundle,3,0.0,21,544,180.0,,Assets/Tracks/月詠に鳴る.Feryquitousfeat藍月なくる.0/Chart_IN.json,3dc856516edf7b8c8f7efb1c7ffc65bb.bundle,UnityEngine.TextAsset,3dc856516edf7b8c8f7efb1c7ffc65bb.bundle,3,0.0,24,858,180.0,,Assets/Tracks/月詠に鳴る.Feryquitousfeat藍月なくる.0/Chart_AT.json,e397f2720dfb03def471ff4a054de962.bundle,UnityEngine.TextAsset,e397f2720dfb03def471ff4a054de962.bundle,3,0.0,14,938,180.0,,,,,,,,,,,
望影の方舟Six.SeURa.0,望影の方舟Six,SeURa,0,13,Assets/Tracks/望影の方舟Six.SeURa.0/Illustration.jpg,29853d4d6df568bd23cccc5c06943514.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,29853d4d6df568bd23cccc5c06943514.bundle,Illustration,2048,1080,3,Assets/Tracks/望影の方舟Six.SeURa.0/IllustrationBlur.jpg,d12b2e5e88c735a0bb8144219d18b26f.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d12b2e5e88c735a0bb8144219d18b26f.bundle,IllustrationBlur,256,135,3,Assets/Tracks/望影の方舟Six.SeURa.0/IllustrationLowRes.jpg,bc81a7450827a8bd62d6a28b377822ff.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,bc81a7450827a8bd62d6a28b377822ff.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/望影の方舟Six.SeURa.0/music.wav,acdc352720ca3274442638c6ca420a45.bundle,UnityEngine.AudioClip,acdc352720ca3274442638c6ca420a45.bundle,music,,,,112.9926528930664,44100,2,Assets/Tracks/望影の方舟Six.SeURa.0/Chart_EZ.json,aab9466cfd3094de38d388ad2c84d079.bundle,UnityEngine.TextAsset,aab9466cfd3094de38d388ad2c84d079.bundle,3,0.0,6,276,209.0,,Assets/Tracks/望影の方舟Six.SeURa.0/Chart_HD.json,fed30d4ca9ba950e25fc8b8ff296c377.bundle,UnityEngine.TextAsset,fed30d4ca9ba950e25fc8b8ff296c377.bundle,3,0.0,8,526,209.0,,Assets/Tracks/望影の方舟Six.SeURa.0/Chart_IN.json,f7a2a74067b8845366e04a09ee2eac3a.bundle,UnityEngine.TextAsset,f7a2a74067b8845366e04a09ee2eac3a.bundle,3,0.0,9,1066,209.0,,,,,,,,,,,,,,,,,,,,,
桜樹街道.kozatosnow.0,桜樹街道,kozatosnow,0,10,Assets/Tracks/桜樹街道.kozatosnow.0/Illustration.jpg,f99faba3f5db56868dd829ce80d41bc7.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,f99faba3f5db56868dd829ce80d41bc7.bundle,Illustration,2048,1080,3,Assets/Tracks/桜樹街道.kozatosnow.0/IllustrationBlur.jpg,2a000713cc726e488e2a465ed6bc813e.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,2a000713cc726e488e2a465ed6bc813e.bundle,IllustrationBlur,256,135,3,Assets/Tracks/桜樹街道.kozatosnow.0/IllustrationLowRes.jpg,8bd911e6b75993d9a050469280cb910a.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,8bd911e6b75993d9a050469280cb910a.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/桜樹街道.kozatosnow.0/music.wav,483438714818db75b4ede537c68b08b9.bundle,UnityEngine.AudioClip,483438714818db75b4ede537c68b08b9.bundle,music,,,,144.93057250976562,44100,2,Assets/Tracks/桜樹街道.kozatosnow.0/Chart_EZ.json,76413d741b7647f31f71a19fbdc56445.bundle,UnityEngine.TextAsset,76413d741b7647f31f71a19fbdc56445.bundle,3,0.0,3,292,135.0,,Assets/Tracks/桜樹街道.kozatosnow.0/Chart_HD.json,f5dc9347e3f9b95b7a2bc6869af80af9.bundle,UnityEngine.TextAsset,f5dc9347e3f9b95b7a2bc6869af80af9.bundle,3,0.0,7,421,135.0,,Assets/Tracks/桜樹街道.kozatosnow.0/Chart_IN.json,08eb6588bee3699bfdb2fc6336209919.bundle,UnityEngine.TextAsset,08eb6588bee3699bfdb2fc6336209919.bundle,3,0.0,18,459,135.0,,,,,,,,,,,,,,,,,,,,,
混乱Confusion.OnlyMyBlackScore.0,混乱Confusion,OnlyMyBlackScore,0,10,Assets/Tracks/混乱Confusion.OnlyMyBlackScore.0/Illustration.jpg,de0047048803c166daa58e7c05c1a5d7.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,de0047048803c166daa58e7c05c1a5d7.bundle,Illustration,2048,1080,3,Assets/Tracks/混乱Confusion.OnlyMyBlackScore.0/IllustrationBlur.jpg,08788b8b0f1998f6851b74949f2947db.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,08788b8b0f1998f6851b74949f2947db.bundle,IllustrationBlur,256,135,3,Assets/Tracks/混乱Confusion.OnlyMyBlackScore.0/IllustrationLowRes.jpg,a2a7f3662b21a2174c454bf91e8b6a34.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,a2a7f3662b21a2174c454bf91e8b6a34.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/混乱Confusion.OnlyMyBlackScore.0/music.wav,151c627fc73b871e19fc632e105c6c41.bundle,UnityEngine.AudioClip,151c627fc73b871e19fc632e105c6c41.bundle,music,,,,127.77505493164062,44100,2,Assets/Tracks/混乱Confusion.OnlyMyBlackScore.0/Chart_EZ.json,15714e2e031924091925d54a4ae0d883.bundle,UnityEngine.TextAsset,15714e2e031924091925d54a4ae0d883.bundle,3,0.0,7,319,180.0,,Assets/Tracks/混乱Confusion.OnlyMyBlackScore.0/Chart_HD.json,5288e3dedc52e78c1ccc7f4d106ff373.bundle,UnityEngine.TextAsset,5288e3dedc52e78c1ccc7f4d106ff373.bundle,3,0.0,22,478,180.0,,Assets/Tracks/混乱Confusion.OnlyMyBlackScore.0/Chart_IN.json,c77244c72671561a5aa098c2721fd7f3.bundle,UnityEngine.TextAsset,c77244c72671561a5aa098c2721fd7f3.bundle,3,0.0,18,978,180.0,,,,,,,,,,,,,,,,,,,,,
游园地.椒盐菠萝.0,游园地,椒盐菠萝,0,10,Assets/Tracks/游园地.椒盐菠萝.0/Illustration.jpg,548f7b01f8e84094a37fac9fa56e0cd5.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,548f7b01f8e84094a37fac9fa56e0cd5.bundle,Illustration,2048,1080,3,Assets/Tracks/游园地.椒盐菠萝.0/IllustrationBlur.jpg,4019f246f44c2efab1a605b656a25934.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,4019f246f44c2efab1a605b656a25934.bundle,IllustrationBlur,256,135,3,Assets/Tracks/游园地.椒盐菠萝.0/IllustrationLowRes.jpg,be48f27cb9df89f83bcbc929ce96b96e.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,be48f27cb9df89f83bcbc929ce96b96e.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/游园地.椒盐菠萝.0/music.wav,ce6de505a351131f7a02d1a651c74028.bundle,UnityEngine.AudioClip,ce6de505a351131f7a02d1a651c74028.bundle,music,,,,127.5,44100,2,Assets/Tracks/游园地.椒盐菠萝.0/Chart_EZ.json,fa331ba18e75955a57291c6760a33514.bundle,UnityEngine.TextAsset,fa331ba18e75955a57291c6760a33514.bundle,3,0.0,3,220,128.0,,Assets/Tracks/游园地.椒盐菠萝.0/Chart_HD.json,395143cde75f2c65e74f4b7b43bcb7d2.bundle,UnityEngine.TextAsset,395143cde75f2c65e74f4b7b43bcb7d2.bundle,3,0.0,24,444,128.0,,Assets/Tracks/游园地.椒盐菠萝.0/Chart_IN.json,de39a52b19577a365f41c9c9e7eda634.bundle,UnityEngine.TextAsset,de39a52b19577a365f41c9c9e7eda634.bundle,3,0.0,24,481,128.0,,,,,,,,,,,,,,,,,,,,,
狂喜蘭舞.LeaF.0,狂喜蘭舞,LeaF,0,11,Assets/Tracks/狂喜蘭舞.LeaF.0/Illustration.jpg,63501bf3c6a3d3cfafa0f6ba683c8819.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,63501bf3c6a3d3cfafa0f6ba683c8819.bundle,Illustration,2048,1080,3,Assets/Tracks/狂喜蘭舞.LeaF.0/IllustrationBlur.jpg,90e143dab96d64d80954a644540a7f88.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,90e143dab96d64d80954a644540a7f88.bundle,IllustrationBlur,256,135,3,Assets/Tracks/狂喜蘭舞.LeaF.0/IllustrationLowRes.jpg,8b97429ec85e039500efd9539ee1d529.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,8b97429ec85e039500efd9539ee1d529.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/狂喜蘭舞.LeaF.0/music.wav,09432b67980c2369a0382252f3280bb7.bundle,UnityEngine.AudioClip,09432b67980c2369a0382252f3280bb7.bundle,music,,,,161.62684631347656,44100,2,Assets/Tracks/狂喜蘭舞.LeaF.0/Chart_EZ.json,06d39d6b60055628637ecf93c282e0ed.bundle,UnityEngine.TextAsset,06d39d6b60055628637ecf93c282e0ed.bundle,3,0.0,1,472,230.0,,Assets/Tracks/狂喜蘭舞.LeaF.0/Chart_HD.json,11e27615947f2e28f2529a9a40324b95.bundle,UnityEngine.TextAsset,11e27615947f2e28f2529a9a40324b95.bundle,3,0.0,5,651,230.0,,Assets/Tracks/狂喜蘭舞.LeaF.0/Chart_IN.json,7e7a60cbc15c4d290761ba48fa5cc7f8.bundle,UnityEngine.TextAsset,7e7a60cbc15c4d290761ba48fa5cc7f8.bundle,3,0.0,15,968,230.0,,Assets/Tracks/狂喜蘭舞.LeaF.0/Chart_AT.json,2ef5f0277289245e135230a612b5d01c.bundle,UnityEngine.TextAsset,2ef5f0277289245e135230a612b5d01c.bundle,3,0.0,14,1325,230.0,,,,,,,,,,,
玩具狂奏曲終焉.きくお.0,玩具狂奏曲終焉,きくお,0,11,Assets/Tracks/玩具狂奏曲終焉.きくお.0/Illustration.jpg,039d2de8024840751fbf00cb47bc8193.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,039d2de8024840751fbf00cb47bc8193.bundle,Illustration,2048,1080,3,Assets/Tracks/玩具狂奏曲終焉.きくお.0/IllustrationBlur.jpg,2d099ed466e72bb5684d805d538d2827.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,2d099ed466e72bb5684d805d538d2827.bundle,IllustrationBlur,256,135,3,Assets/Tracks/玩具狂奏曲終焉.きくお.0/IllustrationLowRes.jpg,181704de61130275ee0e85c59144a43d.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,181704de61130275ee0e85c59144a43d.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/玩具狂奏曲終焉.きくお.0/music.wav,0a11e0c37005c24e3c70c05da946147b.bundle,UnityEngine.AudioClip,0a11e0c37005c24e3c70c05da946147b.bundle,music,,,,153.6923370361328,48000,2,Assets/Tracks/玩具狂奏曲終焉.きくお.0/Chart_EZ.json,6dc81d92f23e03e0784451bbb91679d4.bundle,UnityEngine.TextAsset,6dc81d92f23e03e0784451bbb91679d4.bundle,3,0.0,20,489,390.0,,Assets/Tracks/玩具狂奏曲終焉.きくお.0/Chart_HD.json,84b27d8857caa7410c60850108e9a6d5.bundle,UnityEngine.TextAsset,84b27d8857caa7410c60850108e9a6d5.bundle,3,0.0,13,513,130.0,,Assets/Tracks/玩具狂奏曲終焉.きくお.0/Chart_IN.json,52c96a8e1ebeb4f83ea6352f876ba09f.bundle,UnityEngine.TextAsset,52c96a8e1ebeb4f83ea6352f876ba09f.bundle,3,0.0,24,1418,130.0,,Assets/Tracks/玩具狂奏曲終焉.きくお.0/Chart_AT.json,3ff0b5521862ee0952145e8f7fe399e9.bundle,UnityEngine.TextAsset,3ff0b5521862ee0952145e8f7fe399e9.bundle,3,0.0,24,1374,130.0,,,,,,,,,,,
瓷岁.茶鸣拾贰律.0,瓷岁,茶鸣拾贰律,0,10,Assets/Tracks/瓷岁.茶鸣拾贰律.0/Illustration.jpg,50121deab9308e03dcc17cfbd4300b04.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,50121deab9308e03dcc17cfbd4300b04.bundle,Illustration,2048,1080,3,Assets/Tracks/瓷岁.茶鸣拾贰律.0/IllustrationBlur.jpg,b726d892a60c0c2c78cf6187c650d6ee.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,b726d892a60c0c2c78cf6187c650d6ee.bundle,IllustrationBlur,256,135,3,Assets/Tracks/瓷岁.茶鸣拾贰律.0/IllustrationLowRes.jpg,37b1d9192013a65282e6f88d986c6e51.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,37b1d9192013a65282e6f88d986c6e51.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/瓷岁.茶鸣拾贰律.0/music.wav,7b3076841e777a0fe94dcd9c7c858b32.bundle,UnityEngine.AudioClip,7b3076841e777a0fe94dcd9c7c858b32.bundle,music,,,,165.7142791748047,44100,2,Assets/Tracks/瓷岁.茶鸣拾贰律.0/Chart_EZ.json,f6c8320675500291465dff0e4d88438b.bundle,UnityEngine.TextAsset,f6c8320675500291465dff0e4d88438b.bundle,3,0.0,5,120,126.0,,Assets/Tracks/瓷岁.茶鸣拾贰律.0/Chart_HD.json,4e57aaa48059997b0b94e945816fdcb5.bundle,UnityEngine.TextAsset,4e57aaa48059997b0b94e945816fdcb5.bundle,3,0.0,7,309,126.0,,Assets/Tracks/瓷岁.茶鸣拾贰律.0/Chart_IN.json,8360aabc701a54d0f8219b65f5fae6a9.bundle,UnityEngine.TextAsset,8360aabc701a54d0f8219b65f5fae6a9.bundle,3,0.0,24,365,126.0,,,,,,,,,,,,,,,,,,,,,
