trackFolder,trackPath,trackKey,sourceIdentityCandidate,identityConfidence,sourceTitle,sourceArtist,indexRaw,artworkRoleCandidate,trackArtworkStatus,IllustrationPath,IllustrationBundle,IllustrationSourceBundlePath,IllustrationObjectPathId,IllustrationObjectName,IllustrationWidth,IllustrationHeight,IllustrationFormat,IllustrationDecodedPixelSha256,IllustrationNormalizedRGBHash,IllustrationReadStatus,IllustrationReadError,IllustrationBlurPath,IllustrationBlurBundle,IllustrationBlurSourceBundlePath,IllustrationBlurObjectPathId,IllustrationBlurObjectName,IllustrationBlurWidth,IllustrationBlurHeight,IllustrationBlurFormat,IllustrationBlurDecodedPixelSha256,IllustrationBlurNormalizedRGBHash,IllustrationBlurReadStatus,IllustrationBlurReadError,IllustrationLowResPath,IllustrationLowResBundle,IllustrationLowResSourceBundlePath,IllustrationLowResObjectPathId,IllustrationLowResObjectName,IllustrationLowResWidth,IllustrationLowResHeight,IllustrationLowResFormat,IllustrationLowResDecodedPixelSha256,IllustrationLowResNormalizedRGBHash,IllustrationLowResReadStatus,IllustrationLowResReadError,musicKey,chartEZKey,chartEZStatus,chartEZErrorVariant,chartHDKey,chartHDStatus,chartHDErrorVariant,chartINKey,chartINStatus,chartINErrorVariant,chartATKey,chartATStatus,chartATErrorVariant,chartLegacyKey,chartLegacyStatus,chartLegacyErrorVariant,specialEvidence
Trojan.litmus.0,Assets/Tracks/Trojan.litmus.0/,Assets/Tracks/Trojan.litmus.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Trojan.litmus.0/,medium,Trojan,litmus,0,regular-track,current-primary-illustration,Assets/Tracks/Trojan.litmus.0/Illustration.jpg,60d32ae7e655b12e69bb093945afb82d.bundle,assets/aa/Android/60d32ae7e655b12e69bb093945afb82d.bundle,-346010102860745715,Illustration,2048,1080,Texture2D-decoded-RGB,60592cce736b306d7650bcde8779ae946ef594af9d8d9a906653a73123d18ec6,7ed7e1c2ddefd72b345ceb28a8eb969cad9e71516baafa0da2afe0f7fa60f518,read,,Assets/Tracks/Trojan.litmus.0/IllustrationBlur.jpg,730f63851f9ba89bcf1ec1b2617486be.bundle,assets/aa/Android/730f63851f9ba89bcf1ec1b2617486be.bundle,-1555428185481717722,IllustrationBlur,256,135,Texture2D-decoded-RGB,c81d44fea4cf6d69521f0181e265fd247447e333d25c3b989b30e7bcfbe4f2ce,8091984d3210fa758859b39b05f68bcb3b7a5ecde7bd6c589a46844adfa4b8a7,read,,Assets/Tracks/Trojan.litmus.0/IllustrationLowRes.jpg,6424013e5e18469da8c7babef2403e5b.bundle,assets/aa/Android/6424013e5e18469da8c7babef2403e5b.bundle,-2385110068669846737,IllustrationLowRes,512,270,Texture2D-decoded-RGB,d4a6ff3a5325bbb75c885b42931b816d6f2b255019577509d71e92df80f35a83,21a093f3960def22a6f39b12b5b0da771338e8e645278dc0459fb9db743f977b,read,,Assets/Tracks/Trojan.litmus.0/music.wav,Assets/Tracks/Trojan.litmus.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Trojan.litmus.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Trojan.litmus.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
UnorthodoxThoughts.Joulez.0,Assets/Tracks/UnorthodoxThoughts.Joulez.0/,Assets/Tracks/UnorthodoxThoughts.Joulez.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/UnorthodoxThoughts.Joulez.0/,medium,UnorthodoxThoughts,Joulez,0,regular-track,current-primary-illustration,Assets/Tracks/UnorthodoxThoughts.Joulez.0/Illustration.jpg,6cbd536ffa1093ecdc31b122c706d231.bundle,assets/aa/Android/6cbd536ffa1093ecdc31b122c706d231.bundle,-2937968563211305233,Illustration,2048,1080,Texture2D-decoded-RGB,2628085281dda7f6f3b078821b19f29b367643156e327a9c1bb3cf80665fbe9a,7f988c2599e1329ad2189ffe635f34676d5d9f7087bfa033dc93c703985cd288,read,,Assets/Tracks/UnorthodoxThoughts.Joulez.0/IllustrationBlur.jpg,ebe8907e5b829b7e40e66051a6cab138.bundle,assets/aa/Android/ebe8907e5b829b7e40e66051a6cab138.bundle,1238181613664968632,IllustrationBlur,256,135,Texture2D-decoded-RGB,71e9d61a0bd13c62982eda9c9717764997a60a7432b692c654d67fe7f0213372,e0841012f4613065ac8b6b41abd163f03d580b8953cb4a7283c64630bf54d3e7,read,,Assets/Tracks/UnorthodoxThoughts.Joulez.0/IllustrationLowRes.jpg,28dc933156bc44a96a514fd20a431914.bundle,assets/aa/Android/28dc933156bc44a96a514fd20a431914.bundle,7211100269512032883,IllustrationLowRes,512,270,Texture2D-decoded-RGB,38254d9b307e277cf7dbe33d8847dd32e6bf4529cd560b5b205a8ff5a4a2cfc9,9eb9a21b48018e9a20cb0b40b588d530ddbc9812d7523a9c068fd28af94e853e,read,,Assets/Tracks/UnorthodoxThoughts.Joulez.0/music.wav,Assets/Tracks/UnorthodoxThoughts.Joulez.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/UnorthodoxThoughts.Joulez.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/UnorthodoxThoughts.Joulez.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Upshift.Iriss-Frantzz.0,Assets/Tracks/Upshift.Iriss-Frantzz.0/,Assets/Tracks/Upshift.Iriss-Frantzz.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Upshift.Iriss-Frantzz.0/,medium,Upshift,Iriss-Frantzz,0,regular-track,current-primary-illustration,Assets/Tracks/Upshift.Iriss-Frantzz.0/Illustration.jpg,1d6fe2c26e5c01d6de03c67fc0ec0583.bundle,assets/aa/Android/1d6fe2c26e5c01d6de03c67fc0ec0583.bundle,3290569811647755092,Illustration,2048,1080,Texture2D-decoded-RGB,f05be2baa9bc43aa2041ebf029e8c97d12282ac9647ef8c9b7661fdaed61ee5e,69406d65d0fa1aa14b905097b2ec7f09a270c2628b47868594ef9fd5dc2cd119,read,,Assets/Tracks/Upshift.Iriss-Frantzz.0/IllustrationBlur.jpg,88aa49f82cfb59314ed644db862e3842.bundle,assets/aa/Android/88aa49f82cfb59314ed644db862e3842.bundle,6422634277130377935,IllustrationBlur,256,135,Texture2D-decoded-RGB,97b1f6e59b291c5db9ac0b92890775cfcec395ad74ebda16a2e9ec6b0a8543f3,5e4df7685cdee5acf7e1eff68c3d51eabe688d0bbb943d10d25fc1adcd1157a1,read,,Assets/Tracks/Upshift.Iriss-Frantzz.0/IllustrationLowRes.jpg,06ba21e29e889de5276879dfeab60c94.bundle,assets/aa/Android/06ba21e29e889de5276879dfeab60c94.bundle,5681751037977844610,IllustrationLowRes,512,270,Texture2D-decoded-RGB,8274e01d5befa35edc2a854743d47105077f7522c967137a794bc647a0ff9d3b,06cfa19a035380a535565191c33048d6f0591b549904ad31371b3bc405cadb65,read,,Assets/Tracks/Upshift.Iriss-Frantzz.0/music.wav,Assets/Tracks/Upshift.Iriss-Frantzz.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Upshift.Iriss-Frantzz.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Upshift.Iriss-Frantzz.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Verruckt.Raimukun.0,Assets/Tracks/Verruckt.Raimukun.0/,Assets/Tracks/Verruckt.Raimukun.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Verruckt.Raimukun.0/,medium,Verruckt,Raimukun,0,regular-track,current-primary-illustration,Assets/Tracks/Verruckt.Raimukun.0/Illustration.jpg,052748b967e6c150c339558ceb946405.bundle,assets/aa/Android/052748b967e6c150c339558ceb946405.bundle,-4461566636115411805,Illustration,2048,1080,Texture2D-decoded-RGB,b72b9c83e792d7cb7b1364408ebc8ae34742e0800c6318fbb573f272dd087096,c4e4456d8869f156c9c1ba03d65f01666e6491f2955e3c380749f2b241a857bd,read,,Assets/Tracks/Verruckt.Raimukun.0/IllustrationBlur.jpg,52ff0b2d9c17b4d148fb722d17038375.bundle,assets/aa/Android/52ff0b2d9c17b4d148fb722d17038375.bundle,-1458198538246116422,IllustrationBlur,256,135,Texture2D-decoded-RGB,08b61bbf3eb6805bfe27e40fdd1ad3acab4004105c144ff5ff5647cdb688813f,3f6361fb980d310d525a3faf56d7f326747d17f604049856f65a4e0000d6ae53,read,,Assets/Tracks/Verruckt.Raimukun.0/IllustrationLowRes.jpg,a18855b1c729682e8fce485640f5e8c5.bundle,assets/aa/Android/a18855b1c729682e8fce485640f5e8c5.bundle,6786221875500100531,IllustrationLowRes,512,270,Texture2D-decoded-RGB,50ae667e25344d89d8f2038ba0ac1e81d51163fe212a2457fc40ac650475a40a,d5cad57981bb865e2a11815fb87c995efa0f5248d4c8efc0c863bb3806a7f029,read,,Assets/Tracks/Verruckt.Raimukun.0/music.wav,Assets/Tracks/Verruckt.Raimukun.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Verruckt.Raimukun.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Verruckt.Raimukun.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
WATER.A39沙包P.0,Assets/Tracks/WATER.A39沙包P.0/,Assets/Tracks/WATER.A39沙包P.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/WATER.A39沙包P.0/,medium,WATER,A39沙包P,0,regular-track,current-primary-illustration,Assets/Tracks/WATER.A39沙包P.0/Illustration.jpg,e66342a5ba7384dbc8be0c7a6f6bdd0b.bundle,assets/aa/Android/e66342a5ba7384dbc8be0c7a6f6bdd0b.bundle,3645198946965149069,Illustration,2048,1080,Texture2D-decoded-RGB,dded0e15d7be3e55630aef795e1f9eeac9427f801406317123b120572f4cbd67,201fb001f8b9d7524983d6393ff8658146c459fb70c7af6b5bee91d9f5b04582,read,,Assets/Tracks/WATER.A39沙包P.0/IllustrationBlur.jpg,52c78adcb3fb75afef2496d0830be0e5.bundle,assets/aa/Android/52c78adcb3fb75afef2496d0830be0e5.bundle,-7251467476446054078,IllustrationBlur,256,135,Texture2D-decoded-RGB,efc08c9390db05e42c7047b6d619d16dcbae8f91a0aa90ef76d5f2bda7ab2ce1,482dfa8eb22dfbb6d93bfec438b28782f312fb3ebe618720224c78529bf6d261,read,,Assets/Tracks/WATER.A39沙包P.0/IllustrationLowRes.jpg,5a313ee1e03f07e95ebd5064978280a8.bundle,assets/aa/Android/5a313ee1e03f07e95ebd5064978280a8.bundle,8926149485300033991,IllustrationLowRes,512,270,Texture2D-decoded-RGB,ea2035555033eb00abe9cb298c078c5b27c5728aad3dbd0dc322c47b66cbf758,a57b181639f9ccd28b2626607c074edf710892f4867cffae2b688b377c0e9da0,read,,Assets/Tracks/WATER.A39沙包P.0/music.wav,Assets/Tracks/WATER.A39沙包P.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/WATER.A39沙包P.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/WATER.A39沙包P.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Wavetapper.Frums.0,Assets/Tracks/Wavetapper.Frums.0/,Assets/Tracks/Wavetapper.Frums.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Wavetapper.Frums.0/,medium,Wavetapper,Frums,0,regular-track,current-primary-illustration,Assets/Tracks/Wavetapper.Frums.0/Illustration.jpg,c74f6af4868bd6b067875d2cf6672a6b.bundle,assets/aa/Android/c74f6af4868bd6b067875d2cf6672a6b.bundle,4318932765535447976,Illustration,2048,1080,Texture2D-decoded-RGB,21275cb70fdd2f3e750724a3122287a39d896d8d69b7d61010fe8b1eeb0150fb,7ca7e2fcfd083d3b79b7c157678d4127c3af5313e4d42a09f4cdbdead731f475,read,,Assets/Tracks/Wavetapper.Frums.0/IllustrationBlur.jpg,77474a39aaa915bd1b623651fbb3afcc.bundle,assets/aa/Android/77474a39aaa915bd1b623651fbb3afcc.bundle,-4972916566801302018,IllustrationBlur,256,135,Texture2D-decoded-RGB,b260c61209550727483c75de732373c69008371812743b0c153a41805abac645,0e2256721c5e0cc9533b42886d3f7f99f0b8297fc3f9d91b10ee737492500454,read,,Assets/Tracks/Wavetapper.Frums.0/IllustrationLowRes.jpg,ef825042b0f7b50eea3a339766f35795.bundle,assets/aa/Android/ef825042b0f7b50eea3a339766f35795.bundle,-8202348596348778152,IllustrationLowRes,512,270,Texture2D-decoded-RGB,99373d0d7610686e189bf2fb34764d93987a7913d59ad7e866e196779233f39b,d63df9be35f8c1fbc8b4dbdd3b00916cf67239969403d92e429e41babc60d3d4,read,,Assets/Tracks/Wavetapper.Frums.0/music.wav,Assets/Tracks/Wavetapper.Frums.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Wavetapper.Frums.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Wavetapper.Frums.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Wintercube.CtymaxfeatNceS.0,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Wintercube.CtymaxfeatNceS.0/,medium,Wintercube,CtymaxfeatNceS,0,regular-track,current-primary-illustration,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/Illustration.jpg,8ddcecd4aca536f64ad0e9e7b1e05b9d.bundle,assets/aa/Android/8ddcecd4aca536f64ad0e9e7b1e05b9d.bundle,5493520966361319569,Illustration,2048,1080,Texture2D-decoded-RGB,f8ff7c938952d3e9dd62bdd1c31342c4954a005a954611f46e4433c7c6a6aba2,bce92a1bd3f32d4b07bd18c4ca9e5b69ef64cf0eaa798381f0131fd759d16efc,read,,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/IllustrationBlur.jpg,484b97923020ca72cf33b60708f5a0a0.bundle,assets/aa/Android/484b97923020ca72cf33b60708f5a0a0.bundle,6559385151336888776,IllustrationBlur,256,135,Texture2D-decoded-RGB,fbdbee43c531a2960d92407d991a8529c30b789663fb9794867bdc0dbc4b3f04,825bd51b35c4331e53407ae0445fef02137420031aa5cc7a1aa44958f9f9c31c,read,,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/IllustrationLowRes.jpg,745a4fcc182ff13911c6939e0ce9f746.bundle,assets/aa/Android/745a4fcc182ff13911c6939e0ce9f746.bundle,-1308368864094941376,IllustrationLowRes,512,270,Texture2D-decoded-RGB,0570f46e8e57d912e02008df0312516025e3c8bd309bb0c55f87a7ff7e4425bc,fafe6531b1ac18e0e8b2faeaa961911515c5e190990510bcd78c0db066966fb2,read,,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/music.wav,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
WithYou.Cashew.0,Assets/Tracks/WithYou.Cashew.0/,Assets/Tracks/WithYou.Cashew.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/WithYou.Cashew.0/,medium,WithYou,Cashew,0,regular-track,current-primary-illustration,Assets/Tracks/WithYou.Cashew.0/Illustration.jpg,2b8ab49214d3815141ab744242af33ef.bundle,assets/aa/Android/2b8ab49214d3815141ab744242af33ef.bundle,598377265879588707,Illustration,2048,1080,Texture2D-decoded-RGB,c89eb09ee53a26dffe73426a549ff5a838d9ff395ae4c81ea59d2c3292f5b44f,ae916d9e6f572d3436dcf437b5d704f37cb9799d80c5a90b64423b6f5fe9128b,read,,Assets/Tracks/WithYou.Cashew.0/IllustrationBlur.jpg,f642ffd82ab5197280abb8c55347edd0.bundle,assets/aa/Android/f642ffd82ab5197280abb8c55347edd0.bundle,-5596813706173083922,IllustrationBlur,256,135,Texture2D-decoded-RGB,4dc1d477f06f85a2e23e1ec4c8cd88147667fe5d0f25898e201e6bbf6e7408c0,a7b463573524f9791fc5c86e35a7a56f09a8a37f39ea57bbfc862d983b54604c,read,,Assets/Tracks/WithYou.Cashew.0/IllustrationLowRes.jpg,18d839b28b15ee018b998f741ff54ae6.bundle,assets/aa/Android/18d839b28b15ee018b998f741ff54ae6.bundle,1959433452657039166,IllustrationLowRes,512,270,Texture2D-decoded-RGB,6b43a7fbd48a9effad124f0230f9483b250e601f8edb22c3132647a63e64894e,d76e37446ce0018ebcdb774d30bade6d83f33b25e4bf8fff7408a9261d3e1d08,read,,Assets/Tracks/WithYou.Cashew.0/music.wav,Assets/Tracks/WithYou.Cashew.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/WithYou.Cashew.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/WithYou.Cashew.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
XING.ginkiha.0,Assets/Tracks/XING.ginkiha.0/,Assets/Tracks/XING.ginkiha.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/XING.ginkiha.0/,medium,XING,ginkiha,0,regular-track,current-primary-illustration,Assets/Tracks/XING.ginkiha.0/Illustration.jpg,7bb1cfe3196207d3957a86fa833aa0e4.bundle,assets/aa/Android/7bb1cfe3196207d3957a86fa833aa0e4.bundle,6610877762950160620,Illustration,2048,1080,Texture2D-decoded-RGB,cfe7ad95e77212bf187e5b5c431ba1fabc546606c8f66aff042adea594e93d82,d71fee360e6f510fa1389c0a7c221e392571edbd5e51bbba8b30093874e08f95,read,,Assets/Tracks/XING.ginkiha.0/IllustrationBlur.jpg,074114b24e9652c437858b88f8ddb71a.bundle,assets/aa/Android/074114b24e9652c437858b88f8ddb71a.bundle,-4809950167378008940,IllustrationBlur,256,135,Texture2D-decoded-RGB,381e65594c14326f4f314d96d995d1d99b28efa41f6c35f4f02ad38ba754a520,19cd06c5be97c0c2f790912a2eec4f23a8764d55b7bb1613578eb1eae39cfe6c,read,,Assets/Tracks/XING.ginkiha.0/IllustrationLowRes.jpg,0bec2539c32a51e77b71be80df3124ec.bundle,assets/aa/Android/0bec2539c32a51e77b71be80df3124ec.bundle,-300786409132983399,IllustrationLowRes,512,270,Texture2D-decoded-RGB,ec001da2d8bce597e31685d3c4ac442661f7c3dab811a49e7316ef61c145f678,20e80acf9af8cb049908cf7f976feb5d9d6a230554c8b2547a6d476a314a0712,read,,Assets/Tracks/XING.ginkiha.0/music.wav,Assets/Tracks/XING.ginkiha.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/XING.ginkiha.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/XING.ginkiha.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Xenolith.Tatsh.0,Assets/Tracks/Xenolith.Tatsh.0/,Assets/Tracks/Xenolith.Tatsh.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Xenolith.Tatsh.0/,medium,Xenolith,Tatsh,0,regular-track,current-primary-illustration,Assets/Tracks/Xenolith.Tatsh.0/Illustration.jpg,6daa4f7de19d5fb80ee2d6b05aacc1bf.bundle,assets/aa/Android/6daa4f7de19d5fb80ee2d6b05aacc1bf.bundle,-3851799474673354897,Illustration,2048,1080,Texture2D-decoded-RGB,468d4974b162996eeb14e0766137e8e552beff6fc4aa2ba5179743d7249f0701,06e3b90770315fa38254fc8a4e1a8cfffd5a1c8d50afbb2d2adb1cf29413ec35,read,,Assets/Tracks/Xenolith.Tatsh.0/IllustrationBlur.jpg,1269f02d332409bbf24e915d9db0fdbd.bundle,assets/aa/Android/1269f02d332409bbf24e915d9db0fdbd.bundle,-5032309284291698729,IllustrationBlur,256,135,Texture2D-decoded-RGB,4aee677e1afec2e6e5406b99fb545e252c932a096c037c4a9b1573801295a6c5,a8a562d2f58f12461c368ee5692f3e63d1c6c9ff2346344868332065b7a85d91,read,,Assets/Tracks/Xenolith.Tatsh.0/IllustrationLowRes.jpg,6f26a8f51feda57f233bbb0de94c4a0d.bundle,assets/aa/Android/6f26a8f51feda57f233bbb0de94c4a0d.bundle,284152415866840889,IllustrationLowRes,512,270,Texture2D-decoded-RGB,416e37c8ecec9853dc7db08aa5b08da21f039b4a4588a303421a407458a8a239,878a4ec3cd793e02664f01e566f370cd46493c0b4fbeace3545eea5357b16ed2,read,,Assets/Tracks/Xenolith.Tatsh.0/music.wav,Assets/Tracks/Xenolith.Tatsh.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Xenolith.Tatsh.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Xenolith.Tatsh.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Xenophobia.XinG.0,Assets/Tracks/Xenophobia.XinG.0/,Assets/Tracks/Xenophobia.XinG.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Xenophobia.XinG.0/,medium,Xenophobia,XinG,0,regular-track,current-primary-illustration,Assets/Tracks/Xenophobia.XinG.0/Illustration.jpg,d6f2c4487c2d8af8693a7e32cc75ffab.bundle,assets/aa/Android/d6f2c4487c2d8af8693a7e32cc75ffab.bundle,7256553216791062537,Illustration,2048,1080,Texture2D-decoded-RGB,3f79c94fee3287f4ebc8c5a0b14514f75e3e12bd9aab0b4807e51ed0fba25528,5abe9c7bf64d45060cbb0baab44b25ab4e973b70ba8f7fb163bd0577b5c0caf7,read,,Assets/Tracks/Xenophobia.XinG.0/IllustrationBlur.jpg,4e5337c1e9f4cbfc5e05c4e1cb099e36.bundle,assets/aa/Android/4e5337c1e9f4cbfc5e05c4e1cb099e36.bundle,4861200117335155589,IllustrationBlur,256,135,Texture2D-decoded-RGB,35d92c61aa51e50edbe29a20b30ad567b5fd85e1a79fcab96b5d1252329df359,008890af0d7e44b674e53c152db7644291d77902faf0223d0d1613727226177b,read,,Assets/Tracks/Xenophobia.XinG.0/IllustrationLowRes.jpg,1a766ebf01f1c6b400f2c5a3bb2c3eff.bundle,assets/aa/Android/1a766ebf01f1c6b400f2c5a3bb2c3eff.bundle,-7869656906619652377,IllustrationLowRes,512,270,Texture2D-decoded-RGB,d2c78e35d396ea138425785ec186e0123a396df824301d06ebdc63db0be56569,19d5cb522aebf59317afb6cb97d3470c12e8f087e2fb6ef975624286bc9279fd,read,,Assets/Tracks/Xenophobia.XinG.0/music.wav,Assets/Tracks/Xenophobia.XinG.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Xenophobia.XinG.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Xenophobia.XinG.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Xepion.Acotto.0,Assets/Tracks/Xepion.Acotto.0/,Assets/Tracks/Xepion.Acotto.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Xepion.Acotto.0/,medium,Xepion,Acotto,0,regular-track,current-primary-illustration,Assets/Tracks/Xepion.Acotto.0/Illustration.jpg,f829c6b56eba77e00798524e58dc8a58.bundle,assets/aa/Android/f829c6b56eba77e00798524e58dc8a58.bundle,9130680460391977624,Illustration,2048,1080,Texture2D-decoded-RGB,099767045f35c4671531c8ff819fc656b658b126a1962cfa3bb2f7c78bd575bf,0cfa4e33074deabe4a367790aebecc0de685c1991dbf88cdd777343cf2924e9d,read,,Assets/Tracks/Xepion.Acotto.0/IllustrationBlur.jpg,9ed4a465e3c57cb6b7b86472c67f4faf.bundle,assets/aa/Android/9ed4a465e3c57cb6b7b86472c67f4faf.bundle,-4662868418820675571,IllustrationBlur,256,135,Texture2D-decoded-RGB,c70c40322360c3771fd835116de4ed77a90a83afde6c9742416e5a23e5be56a1,786e351a75c88c6c20104c8be917e6a88a684ae0f2a124104b7484452b970179,read,,Assets/Tracks/Xepion.Acotto.0/IllustrationLowRes.jpg,a2d170f805c96b995706039251242c4b.bundle,assets/aa/Android/a2d170f805c96b995706039251242c4b.bundle,-3501710775684096035,IllustrationLowRes,512,270,Texture2D-decoded-RGB,10ddf558fde9eec45ddbdda3ee3a590aeaf3a00f8cfafcd3d5d1e5f8a485ed51,b416f061a6929668a9cafc78370f021c9f427e585415f83a13b361c7d3dd4389,read,,Assets/Tracks/Xepion.Acotto.0/music.wav,Assets/Tracks/Xepion.Acotto.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Xepion.Acotto.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Xepion.Acotto.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
YouaretheMiserable.tpazolite.0,Assets/Tracks/YouaretheMiserable.tpazolite.0/,Assets/Tracks/YouaretheMiserable.tpazolite.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/YouaretheMiserable.tpazolite.0/,medium,YouaretheMiserable,tpazolite,0,regular-track,current-primary-illustration,Assets/Tracks/YouaretheMiserable.tpazolite.0/Illustration.jpg,de62cd329988e82ca051319a4922809d.bundle,assets/aa/Android/de62cd329988e82ca051319a4922809d.bundle,-8851438395806742223,Illustration,2048,1080,Texture2D-decoded-RGB,65666c2a7c191637852837bee4f6b839979d5908aa418ce0c959a49edc51e43e,291659007172b4f2007feeac29ab822f0558a1819e781c476887e639be96bf80,read,,Assets/Tracks/YouaretheMiserable.tpazolite.0/IllustrationBlur.jpg,dfdcd94119274904dcab9c9b45266f04.bundle,assets/aa/Android/dfdcd94119274904dcab9c9b45266f04.bundle,-5487168308368946988,IllustrationBlur,256,135,Texture2D-decoded-RGB,e9aefd218d6f58ab8c848cae4039c268f9064126316f20922dd746f8ee7c22b7,d1eedaf8bf5399a5c538e9fdcdbb8b8c3b7d45738755039e5c9347ab385b4da2,read,,Assets/Tracks/YouaretheMiserable.tpazolite.0/IllustrationLowRes.jpg,6ff4c2fb09b31fa40cf4d776fae9401a.bundle,assets/aa/Android/6ff4c2fb09b31fa40cf4d776fae9401a.bundle,-8708813440468234688,IllustrationLowRes,512,270,Texture2D-decoded-RGB,24d048d74cd7d1132c14f1049587573990dd01fb64d6b60c1248f786c581339f,10835fff3d797f59e43de322d5ebbff1e446d9dc9d50ab463b888374c7aceecb,read,,Assets/Tracks/YouaretheMiserable.tpazolite.0/music.wav,Assets/Tracks/YouaretheMiserable.tpazolite.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/YouaretheMiserable.tpazolite.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/YouaretheMiserable.tpazolite.0/Chart_IN.json,structurally-nonempty,,Assets/Tracks/YouaretheMiserable.tpazolite.0/Chart_AT.json,structurally-nonempty,,,absent,,
